Preserve,Year,Month,Day,Start.Time,Plot,Species.Code,Julian.Date,Veg.Survey,Bison,Fire,Count_ID_Year,Observer,Region.Label,Count,Sample.ID,distbegin,distend,Effort,TSS,Obs
Nachusa,2021,6,1,811,TCS,DICK,152,2,0,1,TCS_1_2021,A-T,TCS.2021,TCS,1,75,100,5,291,A-T
Nachusa,2021,6,1,811,TCS,EAME,152,2,0,1,TCS_1_2021,A-T,TCS.2021,TCS,1,0,50,5,291,A-T
Nachusa,2021,6,1,811,TCS,EAME,152,2,0,1,TCS_1_2021,A-T,TCS.2021,TCS,1,50,75,5,291,A-T
Nachusa,2021,6,1,811,TCS,GRCA,152,2,0,1,TCS_1_2021,A-T,TCS.2021,TCS,1,50,75,5,291,A-T
Nachusa,2021,6,1,811,TCS,RNPH,152,2,0,1,TCS_1_2021,A-T,TCS.2021,TCS,1,75,100,5,291,A-T
Nachusa,2021,6,1,811,TCS,RWBL,152,2,0,1,TCS_1_2021,A-T,TCS.2021,TCS,1,0,50,5,291,A-T
Nachusa,2021,6,1,811,TCS,RWBL,152,2,0,1,TCS_1_2021,A-T,TCS.2021,TCS,1,50,75,5,291,A-T
Nachusa,2021,6,1,811,TCS,RWBL,152,2,0,1,TCS_1_2021,A-T,TCS.2021,TCS,1,50,75,5,291,A-T
Nachusa,2021,6,1,811,TCS,RWBL,152,2,0,1,TCS_1_2021,A-T,TCS.2021,TCS,1,75,100,5,291,A-T
Nachusa,2021,6,1,811,TCS,RWBL,152,2,0,1,TCS_1_2021,A-T,TCS.2021,TCS,1,75,100,5,291,A-T
Nachusa,2021,6,1,811,TCS,COYE,152,2,0,1,TCS_1_2021,A-T,TCS.2021,TCS,1,75,100,5,291,A-T
Nachusa,2021,6,1,811,TCS,DICK,152,2,0,1,TCS_1_2021,A-T,TCS.2021,TCS,1,50,75,5,291,A-T
Nachusa,2021,6,1,811,TCS,DICK,152,2,0,1,TCS_1_2021,A-T,TCS.2021,TCS,1,50,75,5,291,A-T
Nachusa,2021,6,1,906,HPE,COYE,152,1,1,1,HPE_1_2021,A-T,HPE.2021,HPE,1,75,100,5,386,A-T
Nachusa,2021,6,1,906,HPE,EAME,152,1,1,1,HPE_1_2021,A-T,HPE.2021,HPE,1,75,100,5,386,A-T
Nachusa,2021,6,1,906,HPE,RWBL,152,1,1,1,HPE_1_2021,A-T,HPE.2021,HPE,1,0,50,5,386,A-T
Nachusa,2021,6,1,906,HPE,RWBL,152,1,1,1,HPE_1_2021,A-T,HPE.2021,HPE,1,50,75,5,386,A-T
Nachusa,2021,6,1,906,HPE,RWBL,152,1,1,1,HPE_1_2021,A-T,HPE.2021,HPE,1,75,100,5,386,A-T
Nachusa,2021,6,1,906,HPE,DICK,152,1,1,1,HPE_1_2021,A-T,HPE.2021,HPE,1,0,50,5,386,A-T
Nachusa,2021,6,1,906,HPE,DICK,152,1,1,1,HPE_1_2021,A-T,HPE.2021,HPE,1,0,50,5,386,A-T
Nachusa,2021,6,1,906,HPE,DICK,152,1,1,1,HPE_1_2021,A-T,HPE.2021,HPE,1,0,50,5,386,A-T
Nachusa,2021,6,1,906,HPE,DICK,152,1,1,1,HPE_1_2021,A-T,HPE.2021,HPE,1,50,75,5,386,A-T
Nachusa,2021,6,1,906,HPE,DICK,152,1,1,1,HPE_1_2021,A-T,HPE.2021,HPE,1,50,75,5,386,A-T
Nachusa,2021,6,1,906,HPE,DICK,152,1,1,1,HPE_1_2021,A-T,HPE.2021,HPE,1,75,100,5,386,A-T
Nachusa,2021,6,14,618,GR,RWBL,165,1,0,1,GR_2_2021,Tony,GR.2021,GR,2,75,100,5,102,T
Nachusa,2021,6,14,618,GR,DICK,165,1,0,1,GR_2_2021,Tony,GR.2021,GR,2,0,50,5,102,T
Nachusa,2021,6,14,618,GR,DICK,165,1,0,1,GR_2_2021,Tony,GR.2021,GR,2,50,75,5,102,T
Nachusa,2021,6,14,618,GR,DICK,165,1,0,1,GR_2_2021,Tony,GR.2021,GR,2,50,75,5,102,T
Nachusa,2021,6,14,618,GR,DICK,165,1,0,1,GR_2_2021,Tony,GR.2021,GR,2,75,100,5,102,T
Nachusa,2021,6,14,645,CC100,COYE,165,1,0,0,CC100_2_2021,Tony,CC100.2021,CC100,2,75,100,5,129,T
Nachusa,2021,6,14,618,GR,EAME,165,1,0,1,GR_2_2021,Tony,GR.2021,GR,2,75,100,5,102,T
Nachusa,2021,6,14,652,SF,BHCO,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,75,100,6,136,A-N
Nachusa,2021,6,14,618,GR,DICK,165,1,0,1,GR_2_2021,Tony,GR.2021,GR,2,75,100,5,102,T
Nachusa,2021,6,14,634,CCE,SEWR,165,1,0,1,CCE_2_2021,Nikolas,CCE.2021,CCE,2,75,100,5,118,N
Nachusa,2021,6,14,623,CCN,DICK,165,1,0,1,CCN_2_2021,Alexis,CCN.2021,CCN,2,50,75,5,107,A
Nachusa,2021,6,14,645,CC100,COYE,165,1,0,0,CC100_2_2021,Tony,CC100.2021,CC100,2,0,50,5,129,T
Nachusa,2021,6,14,645,CC100,COYE,165,1,0,0,CC100_2_2021,Tony,CC100.2021,CC100,2,0,50,5,129,T
Nachusa,2021,6,14,645,CC100,COYE,165,1,0,0,CC100_2_2021,Tony,CC100.2021,CC100,2,50,75,5,129,T
Nachusa,2021,6,14,652,SF,RWBL,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,50,75,6,136,A-N
Nachusa,2021,6,14,645,CC100,DICK,165,1,0,0,CC100_2_2021,Tony,CC100.2021,CC100,2,0,50,5,129,T
Nachusa,2021,6,14,645,CC100,DICK,165,1,0,0,CC100_2_2021,Tony,CC100.2021,CC100,2,0,50,5,129,T
Nachusa,2021,6,14,652,SF,COYE,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,75,100,6,136,A-N
Nachusa,2021,6,14,652,SF,COYE,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,75,100,6,136,A-N
Nachusa,2021,6,14,652,SF,SOSP,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,50,75,6,136,A-N
Nachusa,2021,6,14,652,SF,YEWA,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,75,100,6,136,A-N
Nachusa,2021,6,14,652,SF,YEWA,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,75,100,6,136,A-N
Nachusa,2021,6,14,623,CCN,DICK,165,1,0,1,CCN_2_2021,Alexis,CCN.2021,CCN,2,0,50,5,107,A
Nachusa,2021,6,14,618,GR,DICK,165,1,0,1,GR_2_2021,Tony,GR.2021,GR,2,0,50,5,102,T
Nachusa,2021,6,14,652,SF,DICK,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,75,100,6,136,A-N
Nachusa,2021,6,14,652,SF,RWBL,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,0,50,6,136,A-N
Nachusa,2021,6,14,652,SF,RWBL,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,50,75,6,136,A-N
Nachusa,2021,6,14,623,CCN,DICK,165,1,0,1,CCN_2_2021,Alexis,CCN.2021,CCN,2,75,100,5,107,A
Nachusa,2021,6,14,652,SF,WIFL,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,75,100,6,136,A-N
Nachusa,2021,6,14,652,SF,BHCO,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,75,100,6,136,A-N
Nachusa,2021,6,14,645,CC100,DICK,165,1,0,0,CC100_2_2021,Tony,CC100.2021,CC100,2,75,100,5,129,T
Nachusa,2021,6,14,623,CCN,COYE,165,1,0,1,CCN_2_2021,Alexis,CCN.2021,CCN,2,50,75,5,107,A
Nachusa,2021,6,14,623,CCN,COYE,165,1,0,1,CCN_2_2021,Alexis,CCN.2021,CCN,2,50,75,5,107,A
Nachusa,2021,6,14,623,CCN,COYE,165,1,0,1,CCN_2_2021,Alexis,CCN.2021,CCN,2,75,100,5,107,A
Nachusa,2021,6,14,623,CCN,COYE,165,1,0,1,CCN_2_2021,Alexis,CCN.2021,CCN,2,75,100,5,107,A
Nachusa,2021,6,14,618,GR,DICK,165,1,0,1,GR_2_2021,Tony,GR.2021,GR,2,0,50,5,102,T
Nachusa,2021,6,14,652,SF,DICK,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,50,75,6,136,A-N
Nachusa,2021,6,14,652,SF,DICK,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,75,100,6,136,A-N
Nachusa,2021,6,14,617,CCW,COYE,165,1,0,1,CCW_2_2021,Nikolas,CCW.2021,CCW,2,50,75,5,101,N
Nachusa,2021,6,14,623,CCN,DICK,165,1,0,1,CCN_2_2021,Alexis,CCN.2021,CCN,2,75,100,5,107,A
Nachusa,2021,6,14,617,CCW,DICK,165,1,0,1,CCW_2_2021,Nikolas,CCW.2021,CCW,2,0,50,5,101,N
Nachusa,2021,6,14,623,CCN,MODO,165,1,0,1,CCN_2_2021,Alexis,CCN.2021,CCN,2,75,100,5,107,A
Nachusa,2021,6,14,623,CCN,RWBL,165,1,0,1,CCN_2_2021,Alexis,CCN.2021,CCN,2,50,75,5,107,A
Nachusa,2021,6,14,617,CCW,RWBL,165,1,0,1,CCW_2_2021,Nikolas,CCW.2021,CCW,2,75,100,5,101,N
Nachusa,2021,6,14,652,SF,BHCO,165,1,0,1,SF_2_2021,A-N,SF.2021,SF,2,75,100,6,136,A-N
Nachusa,2021,6,14,634,CCE,DICK,165,1,0,1,CCE_2_2021,Nikolas,CCE.2021,CCE,2,50,75,5,118,N
Nachusa,2021,6,14,634,CCE,DICK,165,1,0,1,CCE_2_2021,Nikolas,CCE.2021,CCE,2,75,100,5,118,N
Nachusa,2021,6,14,618,GR,COYE,165,1,0,1,GR_2_2021,Tony,GR.2021,GR,2,50,75,5,102,T
Nachusa,2021,6,14,634,CCE,RWBL,165,1,0,1,CCE_2_2021,Nikolas,CCE.2021,CCE,2,75,100,5,118,N
Nachusa,2021,6,14,645,CC100,SEWR,165,1,0,0,CC100_2_2021,Tony,CC100.2021,CC100,2,75,100,5,129,T
Nachusa,2021,6,14,617,CCW,DICK,165,1,0,1,CCW_2_2021,Nikolas,CCW.2021,CCW,2,50,75,5,101,N
Nachusa,2021,6,14,617,CCW,DICK,165,1,0,1,CCW_2_2021,Nikolas,CCW.2021,CCW,2,50,75,5,101,N
Nachusa,2021,6,14,617,CCW,COYE,165,1,0,1,CCW_2_2021,Nikolas,CCW.2021,CCW,2,75,100,5,101,N
Nachusa,2021,6,14,623,CCN,RWBL,165,1,0,1,CCN_2_2021,Alexis,CCN.2021,CCN,2,75,100,5,107,A
Nachusa,2021,6,14,645,CC100,HESP,165,1,0,0,CC100_2_2021,Tony,CC100.2021,CC100,2,75,100,5,129,T
Nachusa,2021,6,14,645,CC100,RWBL,165,1,0,0,CC100_2_2021,Tony,CC100.2021,CC100,2,75,100,5,129,T
Nachusa,2021,6,14,623,CCN,RWBL,165,1,0,1,CCN_2_2021,Alexis,CCN.2021,CCN,2,50,75,5,107,A
Nachusa,2021,6,14,618,GR,BHCO,165,1,0,1,GR_2_2021,Tony,GR.2021,GR,2,75,100,5,102,T
Nachusa,2021,6,14,617,CCW,DICK,165,1,0,1,CCW_2_2021,Nikolas,CCW.2021,CCW,2,75,100,5,101,N
Nachusa,2021,6,14,617,CCW,RWBL,165,1,0,1,CCW_2_2021,Nikolas,CCW.2021,CCW,2,75,100,5,101,N
Nachusa,2021,6,14,634,CCE,DICK,165,1,0,1,CCE_2_2021,Nikolas,CCE.2021,CCE,2,75,100,5,118,N
Nachusa,2021,6,14,617,CCW,DICK,165,1,0,1,CCW_2_2021,Nikolas,CCW.2021,CCW,2,75,100,5,101,N
Nachusa,2021,6,14,645,CC100,SEWR,165,1,0,0,CC100_2_2021,Tony,CC100.2021,CC100,2,0,50,5,129,T
Nachusa,2021,6,14,634,CCE,COYE,165,1,0,1,CCE_2_2021,Nikolas,CCE.2021,CCE,2,0,50,5,118,N
Nachusa,2021,6,14,634,CCE,COYE,165,1,0,1,CCE_2_2021,Nikolas,CCE.2021,CCE,2,0,50,5,118,N
Nachusa,2021,6,15,755,DD,HESP,166,1,1,0,DD_2_2021,A-N,DD.2021,DD,2,0,50,5,239,A-N
Nachusa,2021,6,15,651,DH,DICK,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,0,50,4,135,N
Nachusa,2021,6,15,630,HPN,RWBL,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,75,100,5,114,A
Nachusa,2021,6,15,651,DH,DICK,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,75,100,4,135,N
Nachusa,2021,6,15,651,DH,DICK,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,0,50,4,135,N
Nachusa,2021,6,15,755,DD,HESP,166,1,1,0,DD_2_2021,A-N,DD.2021,DD,2,75,100,5,239,A-N
Nachusa,2021,6,15,755,DD,GRSP,166,1,1,0,DD_2_2021,A-N,DD.2021,DD,2,75,100,5,239,A-N
Nachusa,2021,6,15,651,DH,DICK,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,50,75,4,135,N
Nachusa,2021,6,15,630,HPN,RWBL,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,50,75,5,114,A
Nachusa,2021,6,15,755,DD,INBU,166,1,1,0,DD_2_2021,A-N,DD.2021,DD,2,75,100,5,239,A-N
Nachusa,2021,6,15,755,DD,HESP,166,1,1,0,DD_2_2021,A-N,DD.2021,DD,2,50,75,5,239,A-N
Nachusa,2021,6,15,630,HPN,RWBL,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,75,100,5,114,A
Nachusa,2021,6,15,651,DH,DICK,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,50,75,4,135,N
Nachusa,2021,6,15,719,TCR,DICK,166,2,0,1,TCR_2_2021,Alexis,TCR.2021,TCR,2,50,75,5,203,A
Nachusa,2021,6,15,719,TCR,DICK,166,2,0,1,TCR_2_2021,Alexis,TCR.2021,TCR,2,50,75,5,203,A
Nachusa,2021,6,15,719,TCR,DICK,166,2,0,1,TCR_2_2021,Alexis,TCR.2021,TCR,2,75,100,5,203,A
Nachusa,2021,6,15,651,DH,DICK,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,50,75,4,135,N
Nachusa,2021,6,15,755,DD,GRSP,166,1,1,0,DD_2_2021,A-N,DD.2021,DD,2,50,75,5,239,A-N
Nachusa,2021,6,15,651,DH,DICK,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,0,50,4,135,N
Nachusa,2021,6,15,630,HPN,RWBL,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,0,50,5,114,A
Nachusa,2021,6,15,755,DD,FISP,166,1,1,0,DD_2_2021,A-N,DD.2021,DD,2,75,100,5,239,A-N
Nachusa,2021,6,15,755,DD,DICK,166,1,1,0,DD_2_2021,A-N,DD.2021,DD,2,75,100,5,239,A-N
Nachusa,2021,6,15,630,HPN,RWBL,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,50,75,5,114,A
Nachusa,2021,6,15,652,HL,GRSP,166,1,1,0,HL_2_2021,Alexis,HL.2021,HL,2,75,100,5,136,A
Nachusa,2021,6,15,652,HL,FISP,166,1,1,0,HL_2_2021,Alexis,HL.2021,HL,2,0,50,5,136,A
Nachusa,2021,6,15,652,HL,FISP,166,1,1,0,HL_2_2021,Alexis,HL.2021,HL,2,0,50,5,136,A
Nachusa,2021,6,15,605,FC,SOSP,166,1,0,0,FC_2_2021,Tony,FC.2021,FC,2,75,100,4,89,T
Nachusa,2021,6,15,630,HPN,AMRO,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,75,100,5,114,A
Nachusa,2021,6,15,630,HPN,COYE,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,75,100,5,114,A
Nachusa,2021,6,15,719,TCR,EAME,166,2,0,1,TCR_2_2021,Alexis,TCR.2021,TCR,2,75,100,5,203,A
Nachusa,2021,6,15,651,DH,DICK,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,50,75,4,135,N
Nachusa,2021,6,15,651,DH,COYE,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,0,50,4,135,N
Nachusa,2021,6,15,651,DH,DICK,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,0,50,4,135,N
Nachusa,2021,6,15,630,HPN,GRSP,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,75,100,5,114,A
Nachusa,2021,6,15,755,DD,FISP,166,1,1,0,DD_2_2021,A-N,DD.2021,DD,2,50,75,5,239,A-N
Nachusa,2021,6,15,755,DD,INBU,166,1,1,0,DD_2_2021,A-N,DD.2021,DD,2,75,100,5,239,A-N
Nachusa,2021,6,15,652,HL,DICK,166,1,1,0,HL_2_2021,Alexis,HL.2021,HL,2,50,75,5,136,A
Nachusa,2021,6,15,651,DH,RWBL,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,75,100,4,135,N
Nachusa,2021,6,15,719,TCR,COYE,166,2,0,1,TCR_2_2021,Alexis,TCR.2021,TCR,2,75,100,5,203,A
Nachusa,2021,6,15,608,HPE,COYE,166,1,1,1,HPE_2_2021,Nikolas,HPE.2021,HPE,2,0,50,5,92,N
Nachusa,2021,6,15,606,LN,COYE,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,75,100,4,90,A
Nachusa,2021,6,15,606,LN,COYE,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,75,100,4,90,A
Nachusa,2021,6,15,630,HPN,COYE,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,75,100,5,114,A
Nachusa,2021,6,15,630,HPN,DICK,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,0,50,5,114,A
Nachusa,2021,6,15,630,HPN,DICK,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,50,75,5,114,A
Nachusa,2021,6,15,630,HPN,EAME,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,50,75,5,114,A
Nachusa,2021,6,15,731,TCS,RWBL,166,2,0,1,TCS_2_2021,Alexis,TCS.2021,TCS,2,75,100,5,215,A
Nachusa,2021,6,15,630,HPN,EAME,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,50,75,5,114,A
Nachusa,2021,6,15,755,DD,DICK,166,1,1,0,DD_2_2021,A-N,DD.2021,DD,2,50,75,5,239,A-N
Nachusa,2021,6,15,651,DH,RWBL,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,50,75,4,135,N
Nachusa,2021,6,15,605,FC,RWBL,166,1,0,0,FC_2_2021,Tony,FC.2021,FC,2,75,100,4,89,T
Nachusa,2021,6,15,605,FC,RWBL,166,1,0,0,FC_2_2021,Tony,FC.2021,FC,2,75,100,4,89,T
Nachusa,2021,6,15,606,LN,RWBL,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,50,75,4,90,A
Nachusa,2021,6,15,606,LN,RWBL,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,50,75,4,90,A
Nachusa,2021,6,15,606,LN,RWBL,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,75,100,4,90,A
Nachusa,2021,6,15,719,TCR,DICK,166,2,0,1,TCR_2_2021,Alexis,TCR.2021,TCR,2,75,100,5,203,A
Nachusa,2021,6,15,606,LN,DICK,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,50,75,4,90,A
Nachusa,2021,6,15,719,TCR,FISP,166,2,0,1,TCR_2_2021,Alexis,TCR.2021,TCR,2,75,100,5,203,A
Nachusa,2021,6,15,651,DH,COYE,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,75,100,4,135,N
Nachusa,2021,6,15,630,HPN,DICK,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,75,100,5,114,A
Nachusa,2021,6,15,731,TCS,RWBL,166,2,0,1,TCS_2_2021,Alexis,TCS.2021,TCS,2,0,50,5,215,A
Nachusa,2021,6,15,630,HPN,EAME,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,0,50,5,114,A
Nachusa,2021,6,15,755,DD,DICK,166,1,1,0,DD_2_2021,A-N,DD.2021,DD,2,50,75,5,239,A-N
Nachusa,2021,6,15,605,FC,EAME,166,1,0,0,FC_2_2021,Tony,FC.2021,FC,2,75,100,4,89,T
Nachusa,2021,6,15,606,LN,RWBL,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,0,50,4,90,A
Nachusa,2021,6,15,606,LN,RNPH,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,0,50,4,90,A
Nachusa,2021,6,15,636,HPW,DICK,166,1,1,0,HPW_2_2021,Nikolas,HPW.2021,HPW,2,50,75,4,120,N
Nachusa,2021,6,15,608,HPE,COYE,166,1,1,1,HPE_2_2021,Nikolas,HPE.2021,HPE,2,0,50,5,92,N
Nachusa,2021,6,15,636,HPW,GRSP,166,1,1,0,HPW_2_2021,Nikolas,HPW.2021,HPW,2,75,100,4,120,N
Nachusa,2021,6,15,636,HPW,HESP,166,1,1,0,HPW_2_2021,Nikolas,HPW.2021,HPW,2,0,50,4,120,N
Nachusa,2021,6,15,636,HPW,RWBL,166,1,1,0,HPW_2_2021,Nikolas,HPW.2021,HPW,2,50,75,4,120,N
Nachusa,2021,6,15,719,TCR,GRSP,166,2,0,1,TCR_2_2021,Alexis,TCR.2021,TCR,2,75,100,5,203,A
Nachusa,2021,6,15,651,DH,DICK,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,75,100,4,135,N
Nachusa,2021,6,15,731,TCS,EAME,166,2,0,1,TCS_2_2021,Alexis,TCS.2021,TCS,2,75,100,5,215,A
Nachusa,2021,6,15,731,TCS,RWBL,166,2,0,1,TCS_2_2021,Alexis,TCS.2021,TCS,2,50,75,5,215,A
Nachusa,2021,6,15,605,FC,DICK,166,1,0,0,FC_2_2021,Tony,FC.2021,FC,2,75,100,4,89,T
Nachusa,2021,6,15,633,HAV7,HESP,166,1,1,0,HAV7_2_2021,Tony,HAV7.2021,HAV7,2,0,50,5,117,T
Nachusa,2021,6,15,606,LN,EAME,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,75,100,4,90,A
Nachusa,2021,6,15,608,HPE,DICK,166,1,1,1,HPE_2_2021,Nikolas,HPE.2021,HPE,2,75,100,5,92,N
Nachusa,2021,6,15,608,HPE,DICK,166,1,1,1,HPE_2_2021,Nikolas,HPE.2021,HPE,2,75,100,5,92,N
Nachusa,2021,6,15,636,HPW,DICK,166,1,1,0,HPW_2_2021,Nikolas,HPW.2021,HPW,2,75,100,4,120,N
Nachusa,2021,6,15,608,HPE,COYE,166,1,1,1,HPE_2_2021,Nikolas,HPE.2021,HPE,2,75,100,5,92,N
Nachusa,2021,6,15,606,LN,DICK,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,0,50,4,90,A
Nachusa,2021,6,15,606,LN,RWBL,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,75,100,4,90,A
Nachusa,2021,6,15,636,HPW,RWBL,166,1,1,0,HPW_2_2021,Nikolas,HPW.2021,HPW,2,50,75,4,120,N
Nachusa,2021,6,15,719,TCR,RWBL,166,2,0,1,TCR_2_2021,Alexis,TCR.2021,TCR,2,50,75,5,203,A
Nachusa,2021,6,15,719,TCR,RWBL,166,2,0,1,TCR_2_2021,Alexis,TCR.2021,TCR,2,75,100,5,203,A
Nachusa,2021,6,15,651,DH,HESP,166,1,1,0,DH_2_2021,Nikolas,DH.2021,DH,2,0,50,4,135,N
Nachusa,2021,6,15,727,HAV11,WIFL,166,1,1,1,HAV11_2_2021,Tony,HAV11.2021,HAV11,2,75,100,5,211,T
Nachusa,2021,6,15,606,LN,EAME,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,50,75,4,90,A
Nachusa,2021,6,15,608,HPE,DICK,166,1,1,1,HPE_2_2021,Nikolas,HPE.2021,HPE,2,50,75,5,92,N
Nachusa,2021,6,15,608,HPE,DICK,166,1,1,1,HPE_2_2021,Nikolas,HPE.2021,HPE,2,50,75,5,92,N
Nachusa,2021,6,15,636,HPW,COYE,166,1,1,0,HPW_2_2021,Nikolas,HPW.2021,HPW,2,0,50,4,120,N
Nachusa,2021,6,15,636,HPW,DICK,166,1,1,0,HPW_2_2021,Nikolas,HPW.2021,HPW,2,50,75,4,120,N
Nachusa,2021,6,15,636,HPW,EAME,166,1,1,0,HPW_2_2021,Nikolas,HPW.2021,HPW,2,75,100,4,120,N
Nachusa,2021,6,15,636,HPW,GRSP,166,1,1,0,HPW_2_2021,Nikolas,HPW.2021,HPW,2,50,75,4,120,N
Nachusa,2021,6,15,630,HPN,DICK,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,75,100,5,114,A
Nachusa,2021,6,15,731,TCS,DICK,166,2,0,1,TCS_2_2021,Alexis,TCS.2021,TCS,2,0,50,5,215,A
Nachusa,2021,6,15,727,HAV11,DICK,166,1,1,1,HAV11_2_2021,Tony,HAV11.2021,HAV11,2,75,100,5,211,T
Nachusa,2021,6,15,630,HPN,DICK,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,50,75,5,114,A
Nachusa,2021,6,15,727,HAV11,DICK,166,1,1,1,HAV11_2_2021,Tony,HAV11.2021,HAV11,2,75,100,5,211,T
Nachusa,2021,6,15,605,FC,DICK,166,1,0,0,FC_2_2021,Tony,FC.2021,FC,2,75,100,4,89,T
Nachusa,2021,6,15,731,TCS,EAME,166,2,0,1,TCS_2_2021,Alexis,TCS.2021,TCS,2,50,75,5,215,A
Nachusa,2021,6,15,633,HAV7,EAME,166,1,1,0,HAV7_2_2021,Tony,HAV7.2021,HAV7,2,75,100,5,117,T
Nachusa,2021,6,15,605,FC,COYE,166,1,0,0,FC_2_2021,Tony,FC.2021,FC,2,75,100,4,89,T
Nachusa,2021,6,15,630,HPN,DICK,166,1,1,0,HPN_2_2021,Alexis,HPN.2021,HPN,2,75,100,5,114,A
Nachusa,2021,6,15,636,HPW,DICK,166,1,1,0,HPW_2_2021,Nikolas,HPW.2021,HPW,2,0,50,4,120,N
Nachusa,2021,6,15,605,FC,COYE,166,1,0,0,FC_2_2021,Tony,FC.2021,FC,2,0,50,4,89,T
Nachusa,2021,6,15,606,LN,DICK,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,75,100,4,90,A
Nachusa,2021,6,15,731,TCS,DICK,166,2,0,1,TCS_2_2021,Alexis,TCS.2021,TCS,2,50,75,5,215,A
Nachusa,2021,6,15,636,HPW,GRSP,166,1,1,0,HPW_2_2021,Nikolas,HPW.2021,HPW,2,75,100,4,120,N
Nachusa,2021,6,15,605,FC,DICK,166,1,0,0,FC_2_2021,Tony,FC.2021,FC,2,50,75,4,89,T
Nachusa,2021,6,15,731,TCS,DICK,166,2,0,1,TCS_2_2021,Alexis,TCS.2021,TCS,2,50,75,5,215,A
Nachusa,2021,6,15,633,HAV7,DICK,166,1,1,0,HAV7_2_2021,Tony,HAV7.2021,HAV7,2,75,100,5,117,T
Nachusa,2021,6,15,727,HAV11,GRSP,166,1,1,1,HAV11_2_2021,Tony,HAV11.2021,HAV11,2,0,50,5,211,T
Nachusa,2021,6,15,606,LN,DICK,166,1,1,1,LN_2_2021,Alexis,LN.2021,LN,2,75,100,4,90,A
Nachusa,2021,6,15,731,TCS,DICK,166,2,0,1,TCS_2_2021,Alexis,TCS.2021,TCS,2,75,100,5,215,A
